UID1,UID2
1315,4622
1542,5159
7844,7971
303,4357
3295,4720
8549,8685
1292,418
7039,8095
1239,263
1945,5188
8027,8825
4271,6219
1184,652
7106,7517
1841,4855
7461,8027
4508,6250
7704,8655
889,989
2511,8260
2386,944
5186,817
3132,3544
4172,6910
2342,5055
1773,550
3830,527
223,5573
1436,5208
3716,6194
6267,748
1006,2593
1570,4044
7680,8656
1286,1568
1785,3492
4663,975
1364,6099
2924,3098
1330,4726
2926,5271
7846,8842
1857,2143
7485,7766
2448,6951
2621,925
1041,2321
7642,7656
7165,8478
4469,498
5828,6127
3541,3755
7381,7446
3839,6389
5823,6869
6820,8848
7010,8046
713,989
5456,6298
3578,750
2348,3328
4696,6608
7845,7863
3246,6847
3839,6185
2714,3656
1277,3209
6825,7330
7161,8593
2671,5471
1476,1487
6981,8593
3074,960
7480,7592
1182,6117
8176,8657
5533,5844
7747,7850
4390,5436
1493,155
3054,6872
3352,5703
1799,5817
1821,560
1026,1292
7413,7885
2605,5307
7432,8307
7322,8066
3134,484
1794,4470
153,3656
8343,8591
5053,5940
1585,4179
3159,4655
7576,7822
2648,5208
2483,3972
2924,5468
7547,8230
5452,5878
2501,2515
6989,7478
4636,5208
2443,728
7292,8592
7820,8129
1330,1382
6998,7617
4145,6932
2355,6943
3575,5552
7723,8837
1707,6599
3043,3070
3108,338
2209,4726
3275,4077
1832,4212
3896,6050
7337,8671
3563,6163
2486,6869
5208,6630
3002,385
3900,5511
7849,8323
3045,5386
7914,8208
2920,3656
2635,6509
6823,7480
2514,989
27,5367
8394,8827
3839,4384
3970,6228
7533,7779
4619,5182
1185,2154
6993,8234
3098,4175
4413,4954
4333,5073
7750,8231
3300,3363
7063,8618
8150,8645
5808,903
1151,2232
6783,7813
2149,6288
1785,6932
4417,5272
1457,5257
6777,7116
4373,6446
2584,4333
7020,7387
7044,8208
6981,8525
7289,7791
485,515
7259,7982
8336,8567
3494,4120
3092,4288
3565,3680
1025,2320
3003,6888
2264,3156
1188,4855
1292,4516
8029,8402
6335,6513
3309,6077
7480,8199
7089,8800
4846,72
3399,4805
8268,8392
1743,645
2265,4508
4643,831
249,3043
7722,7883
321,999
338,3995
8274,8350
3399,8278
8023,8045
7386,7605
6785,7758
7039,7942
2571,6894
1882,736
3405,3434
4128,804
3119,3336
3410,5681
7094,7605
5340,5726
277,3128
7374,7716
3333,343
2704,830
4232,604
4951,6859
1781,2926
118,2828
1523,2924
2253,6000
3234,4467
1625,1983
5159,6332
311,4513
7009,8141
1263,346
4664,728
1530,2471
145,2781
5208,6126
7499,8104
7445,8481
2134,2668
1499,5130
7301,7408
4197,5903
7179,804
2230,5577
6127,6308
2584,3815
7466,7834
3098,6964
8433,8438
6830,8852
7022,8531
3191,989
135,1903
2397,6681
4161,733
4233,801
7395,8503
1774,989
4696,914
7290,7385
6050,6390
4561,5277
4688,975
2116,3371
5731,6281
5765,718
210,2500
5692,6661
1033,3378
7121,7960
2157,3582
3839,918
3282,3333
3234,4622
2988,3000
7015,8654
328,4968
1767,3099
1152,502
2477,3100
1607,2135
7601,8502
3988,4125
3013,5208
1374,1383
7841,8079
2679,4553
6819,7380
6974,8101
3820,6257
7604,7652
7571,8556
4095,5472
496,547
2448,3922
4404,6491
2143,6679
7763,8142
1743,5690
326,709
7059,8586
3113,4055
2180,2752
4345,6962
2917,6641
4658,733
7343,7370
7298,7377
3459,5454
3535,6178
4969,991
7363,8404
7364,8395
2292,8787
2598,561
4037,765
2606,868
7446,8383
1182,72
7442,8021
2245,3681
1951,2231
265,6335
6280,6389
1177,2365
238,886
1731,6939
3294,6953
6749,7698
1697,4013
3741,5395
2523,3974
146,2889
6823,7599
7779,8053
7116,8496
7823,8343
313,989
8546,8836
2399,6643
4512,4956
3639,5008
7461,8844
2444,5653
4185,4187
259,3246
1841,2802
2340,4821
3403,4363
5214,5318
4383,4692
2660,512
417,5589
6817,8631
203,2913
1820,6497
7483,8806
3764,768
7025,8411
7696,8359
1280,4626
6989,7525
8100,8501
3656,4872
2496,3907
7818,8600
3064,5374
139,5458
3989,4720
7268,7309
4009,4095
3869,606
6735,8317
1502,948
3368,6663
7101,8215
23,5699
1028,5946
4220,5235
3377,3409
7934,8628
2386,2774
7522,8127
371,4731
3521,4013
2551,4919
3123,6259
4199,997
5860,6961
3414,4357
6699,6711
3535,4013
7345,7982
7305,7954
1004,999
4131,840
2616,856
6991,7631
243,4327
1818,5802
1315,921
1188,2775
5123,6552
3739,6929
277,3630
7688,8017
1840,7181
513,724
7464,8841
1737,2437
7605,7639
7649,7788
6912,834
2606,6526
1260,6855
6994,8832
7025,8414
4796,494
3996,5272
1490,5790
3483,5347
6782,7850
2273,6637
2755,3786
4077,4508
6812,8470
2580,3769
7328,8150
2679,4320
4560,5434
7605,8017
2154,6457
2220,4442
2425,5990
1770,2889
5262,5574
3066,5208
3406,6299
2725,4076
5347,837
264,4840
7630,8564
5669,5870
6911,7379
2280,6547
1900,2825
7358,8119
6742,8233
5246,975
111,4620
2850,2924
7750,8075
8306,8637
527,6882
3661,6099
1478,6451
3269,4158
3558,6163
2493,3901
2350,4272
3211,5057
6301,6452
1443,6031
4848,5367
1857,2146
7329,7574
1207,2443
7940,8623
7413,8535
7387,7645
7732,8620
3108,3995
5897,838
7363,8827
1673,4211
3272,5103
8574,8844
1456,2183
4982,6484
1785,746
1038,1785
3408,5666
3446,4333
6791,8427
2258,3640
1725,2793
2244,5871
4623,6533
4059,550
2673,5206
3011,3014
7312,8106
2180,2970
1330,5310
386,5708
2364,2386
8174,8654
7254,8497
3656,5324
2361,2386
6707,6711
8400,8626
7160,7524
265,3860
2448,3712
6960,705
3865,5778
2216,3080
7554,7782
1031,3692
6066,6096
7986,8661
2494,3526
7463,8526
2508,6538
3253,3668
4443,4508
6989,7940
7142,7682
6992,7629
5208,86
3795,4169
6740,7645
2835,4919
7118,8164
3164,3417
3656,4003
8066,8821
151,2556
2273,6005
7253,8522
5444,734
4013,4348
6830,8105
2390,5867
7564,8804
7855,8563
7982,8674
2390,6267
1481,837
2889,2889
14,6123
6777,7830
7403,7946
1169,945
5221,6534
804,8290
3486,6178
299,4468
1280,4723
8630,8631
279,6249
4013,4154
3721,4064
4269,5073
3267,5867
7850,7873
2668,5781
3275,5678
2734,6283
3499,6963
7469,8396
3078,6116
7070,8567
1785,2319
4212,4419
3352,5035
3827,654
3251,4048
6701,7982
2586,4333
2319,4407
5307,921
3135,4508
3112,350
4119,6016
4638,4953
3132,6931
2903,2916
3578,6064
6776,7546
7284,8456
7708,8445
2173,5401
2279,5718
7377,7803
2559,4429
2926,724
1460,2294
2599,6065
7843,8106
7946,8213
7754,8502
8806,8859
1831,3231
1365,885
5192,72
1509,468
213,2985
7394,7425
2875,4003
8059,8216
7715,7982
478,4969
4064,6606
3668,5346
6005,797
3161,5195
563,5674
2165,4418
8097,8367
8011,8340
1495,3869
6647,6926
1531,3689
7407,7733
3582,6238
1899,2804
3262,637
7639,7694
315,6616
4233,5841
8134,8593
7802,8668
4643,942
7759,7910
7361,8521
7670,8410
7090,8584
7070,7158
312,5542
4427,755
3141,5414
7413,7990
3459,3725
3280,5788
3239,3445
5583,6062
7850,8142
8369,8779
3659,4003
4636,5202
6779,8310
8417,8655
3468,3630
1668,948
6166,7182
3933,606
1783,4508
139,2616
7687,8457
5698,625
4030,636
7507,7686
6758,927
2835,2889
7106,7808
3785,4216
7471,7758
2865,4883
3954,4333
7403,7635
4203,782
3908,4206
3279,6934
3234,921
7385,7486
6323,6497
2978,3972
7622,8143
8208,8505
2448,4274
3550,555
5347,6336
2570,6486
2266,5674
6718,7451
5502,5978
4095,6616
2152,6233
1945,5204
4339,6478
7463,7750
3161,4009
398,6095
1549,4147
8275,8333
7375,7892
2593,6250
1588,3674
6802,8443
3219,3532
8075,8231
234,5117
4998,6491
8521,8637
285,5688
500,511
468,5262
3817,5810
6293,843
2492,501
1207,1239
3918,6099
2166,5761
7387,7860
6977,8459
7386,8366
1371,3444
7165,8385
1334,2572
7073,7942
7491,8143
4435,5913
2993,5750
3670,4004
2165,4333
7297,7528
1235,6240
8134,8525
8006,8107
7318,8596
4161,5457
3699,4053
1521,3057
4157,4653
2868,4950
8473,8859
7523,8485
7394,7469
3656,6010
315,6624
502,897
2123,3371
7844,8311
1743,5720
7394,7735
5395,64
6819,7404
7525,8625
275,5720
2153,3582
2605,4688
7823,8079
5593,933
2386,6877
7069,8189
2665,5103
4095,997
4950,5828
1167,6967
212,2976
3838,555
6913,8281
341,5954
1365,2209
4013,630
3321,736
4611,6863
7470,7735
7395,7962
7676,8422
3598,6929
1624,6497
6575,6959
5825,6005
2868,5528
2152,989
1023,641
2363,2782
1816,6457
2644,8290
2538,4508
8525,8834
3007,5208
7282,7992
5412,5517
167,6109
6000,6406
6914,906
7321,7965
4559,5829
2275,5503
2771,2889
4674,6003
7965,8482
3149,6962
4537,699
174,480
3827,4147
1769,4875
7111,8258
4955,5519
2406,2759
526,840
1451,4303
8142,8620
2889,5000
2796,954
1486,4508
3049,5202
541,6201
3459,4521
1438,5390
4877,6269
3161,6032
1179,343
1785,2506
7253,7493
2842,829
2747,6031
8183,8500
7039,7543
7087,7707
2551,2752
5573,6182
4161,4266
137,5231
7318,7830
8031,8231
7302,8841
2233,5029
5412,976
213,2997
473,834
1672,3933
3512,4147
2287,2439
7909,8335
4467,885
7471,8048
4157,4174
485,6127
3648,5928
3150,6914
7639,7675
235,960
4401,473
139,3202
3120,5171
6754,7369
1034,4085
1696,2663
4320,4868
7304,7845
124,4549
3806,4036
2499,3121
2397,3278
4432,5673
7388,7521
7828,8569
7310,8767
3008,5388
1382,331
2550,989
3670,4441
2246,5867
6771,7381
7161,7463
2246,6267
7544,8112
2759,948
6720,7602
7250,8304
3784,4265
4413,5714
2223,2285
1749,4421
2323,527
3957,4334
3099,5545
2671,4206
4049,6913
6783,7760
3,5208
315,539
2953,6411
1877,4670
1653,6497
3607,4013
3315,4333
2676,856
6733,7709
3853,6178
3380,4172
8170,8325
4860,6141
2586,3560
2154,4840
3521,3847
2607,299
5867,6079
1311,989
2717,2807
1857,456
3130,4711
4332,4712
7094,8017
2852,5214
3331,5867
1185,4696
2989,3563
7758,8485
3698,5867
2512,989
2157,421
2448,3499
7982,8781
4714,4741
1269,3369
306,3559
4027,5035
1530,6178
6727,8107
6983,8501
4875,530
3682,753
4375,6320
1849,4333
6816,8818
2513,2532
2445,5953
4095,6393
1757,2663
7621,7642
1968,7177
3784,4382
2557,4658
5336,5347
480,6631
1434,72
7057,8403
2276,5908
1024,2226
1331,2366
3315,4004
7165,7817
8072,8228
5545,6553
4147,5160
4347,6664
7688,8382
2476,279
1849,3769
7657,7831
3705,4110
8142,8848
6655,861
654,8281
7284,7716
7604,7618
2976,2984
4508,5366
7369,8313
6815,7054
7158,8567
5211,856
303,865
5769,6686
4323,5179
1369,1370
2277,4010
1034,5505
2448,6881
3853,4013
6726,7165
2372,3202
5255,6031
1785,735
1217,736
3989,5408
4129,750
8448,8583
7967,8021
3668,5315
2732,2825
1406,5845
7571,7749
1513,2458
2358,2816
3989,6960
5507,989
343,3773
4421,5423
1686,2232
1671,2924
4475,989
7786,8096
1855,4234
4390,513
4812,6178
2664,7
6974,8679
28,5208
8364,8648
3427,5790
7058,8270
6728,6998
2448,5991
7388,8795
6796,8644
6763,8772
1032,1040
2639,2642
7701,7706
3085,5207
6684,866
7413,7982
1028,3330
1315,975
3087,5208
3718,989
418,989
8061,8154
7094,7613
2157,6094
1542,410
29,5368
7069,8485
2606,5307
2225,5699
3967,3990
7442,7630
1846,6610
176,394
3074,3405
5160,5770
2705,6605
1870,6429
6708,8612
3930,5867
249,4
4698,4878
5799,6637
3854,5326
2926,4867
3328,5834
7418,8796
7979,8656
7361,7564
4966,6439
8035,8212
3333,8283
1157,3053
3303,3434
4339,5784
2433,4973
2889,5211
7768,7828
492,4955
4508,5121
7748,8649
7530,7787
25,5471
5541,6908
148,3054
2697,6135
7553,8636
3586,4930
279,6551
4435,750
2338,6655
383,5042
3075,5367
2495,4294
7313,8143
479,6953
8110,8841
123,2746
6975,8481
2436,5747
8176,8453
3025,3081
3125,6491
3047,6169
2276,3340
7688,7941
1163,2705
5811,6477
6457,6608
4508,5395
1831,5519
3668,5319
3909,4508
3909,5851
2487,5994
2922,5035
6816,7846
7633,8410
8178,8319
1522,5843
3703,3880
6824,8527
7467,7485
4409,854
5121,5743
6031,6150
4703,601
2540,5528
3334,907
379,5573
7626,8468
1556,5665
3252,5245
6005,6637
3058,3080
7552,7696
5428,616
4614,5946
2127,3383
7770,7800
2926,728
1179,2207
7460,7708
3534,5431
1785,5272
2143,415
6718,8262
2600,3883
3274,4945
3536,3552
3929,5716
3975,5720
1791,3202
6759,7402
1840,5648
1028,5412
2130,5555
4417,6214
4013,5486
1738,2717
4067,4206
7381,7733
7943,7982
2448,3175
3414,4333
5494,6240
328,4497
8319,8437
2814,2948
209,2986
1485,4082
1551,658
4305,820
4000,6239
491,989
618,621
255,3207
3045,5208
7021,8322
1152,539
3668,4856
1579,5035
7376,7698
7150,8221
2698,6959
5307,975
4503,989
1802,4013
188,2889
1586,6322
1472,5208
6981,8834
2889,5706
8452,8855
487,5581
4095,5568
387,4379
8024,8669
1636,5475
7615,8455
3129,4201
2166,3687
7903,8184
8096,8569
7559,8859
6986,7854
3966,537
4117,5679
7658,7743
2124,3765
4047,6237
6816,8298
4626,4645
6336,847
7080,7904
4674,5564
4955,5124
1500,4469
8473,8638
1878,985
7811,8664
4311,6141
5228,5326
6610,989
7442,8569
7793,8531
1039,1502
3189,5412
2598,6021
3992,6254
1023,1969
4128,8289
4745,6427
7577,8536
7089,8834
24,3979
7380,7846
8667,8855
3579,6922
2580,3670
7637,8811
3112,6863
1163,1188
7713,8655
2926,3444
1816,4840
4417,843
2477,315
3530,4421
1647,3235
7658,8697
6084,752
162,5345
6883,7175
3348,3900
7533,8053
2430,2468
3326,5716
7122,7482
5683,602
1512,1743
6457,914
1365,4549
2642,5208
4930,5565
6404,808
265,6553
3619,5173
1785,3865
7082,7370
7568,8575
7773,8049
2670,5035
6914,766
6774,7957
1403,1982
3402,4067
7587,8394
1535,6888
3229,6005
3690,6133
3234,975
2696,825
7576,8797
323,343
2780,2816
3026,4286
4055,461
3069,3071
3481,3685
1570,2244
1953,4956
7567,7686
1715,1837
3638,4227
3615,4052
1280,6326
7975,8569
5226,829
2781,4864
3899,4333
3278,3291
2432,5652
3860,5545
5704,5720
544,6410
2380,2892
4144,4699
2647,6668
5908,6292
172,2731
8425,8840
1712,2513
1624,5246
3806,5353
7389,8392
2771,5211
6817,8630
7458,7850
2721,5212
6773,8573
502,880
1327,3668
3029,5782
3371,473
2461,309
158,5035
6755,8483
4004,4421
1343,4664
1890,2178
7805,8036
6520,6608
3309,6914
3100,5123
7957,8855
5747,6873
7784,8209
7829,8847
4935,762
7669,7982
499,5155
3019,6907
7383,8226
7471,7764
2484,6963
1963,1983
2666,4807
8574,8825
2990,5867
111,3005
6823,7592
2112,6289
7795,8597
4691,5983
3459,4643
3835,5781
6816,8141
3549,3781
5558,5878
636,6952
5395,5480
4082,4429
7387,8785
7544,7982
6823,7558
2559,5835
2926,5286
1793,2469
7723,8408
1343,3228
1288,804
3518,5867
4013,6633
1207,6637
7600,8838
8313,8837
3996,6214
8094,8501
7652,8674
6810,7353
267,5029
2376,4013
5705,6129
5427,5867
3223,417
1314,5552
7508,8161
4513,989
3438,6962
3094,3098
1785,317
3327,6893
7413,7689
7709,7982
7087,8445
7210,8209
8243,8407
517,6430
8175,8684
3541,4095
432,4956
3621,6552
7443,7445
3532,5702
1707,1831
343,8283
1653,5246
1374,2327
1371,2240
2940,5471
8189,8485
7560,7572
1640,940
3494,3702
6989,8138
4922,6526
3143,3582
1552,6686
4048,4421
6977,7477
5867,5976
3308,5867
3690,5297
6702,7256
6731,8414
4726,975
435,5666
1817,6520
4392,6395
1785,5420
1785,6226
7174,7497
6823,8199
7291,8531
7818,8187
2880,5407
4622,885
7703,8176
4112,4382
7372,8234
1570,875
1330,2186
1028,6260
1904,6944
1625,3328
7024,7400
8067,8562
4013,4444
1730,4220
1344,2154
7519,8184
445,5867
7696,7802
1207,6005
3180,5171
4549,885
3871,5538
1372,2488
7659,8270
1611,4664
4618,5361
3835,4390
2885,3550
3210,4508
4654,5022
7751,8109
415,808
7193,8239
6809,8025
3662,6888
3619,6941
2116,5528
7883,7921
6820,7011
6697,6700
3416,5804
6520,914
8029,8370
3386,5808
2276,3306
1438,5385
3772,5418
1359,3262
4171,468
7995,8802
7509,7641
8028,8694
6807,7586
7475,8637
6773,8452
7023,7154
3558,3964
1500,2292
2668,6334
4013,6505
3111,5354
2556,948
4663,885
2439,6946
4163,987
3254,6916
5867,6047
2807,2952
3445,4239
1500,498
7025,7509
4436,5867
5179,6636
1611,3228
3463,4200
937,938
5029,6331
3462,5029
1820,868
1495,5992
3401,4172
2701,3933
1982,5867
5589,5672
4950,5528
2495,2889
1035,415
7027,7959
3338,5741
1235,5033
2537,3563
424,4709
7851,7905
4155,6491
456,889
2944,3661
379,5572
5546,5790
4265,4383
4039,496
5989,6889
2530,2687
354,5423
1829,2542
1365,943
2270,5805
4508,5117
7819,8767
8411,8414
7815,8158
6773,8559
2915,2944
1522,1784
2186,3886
7833,8780
7738,8085
3435,526
1820,2605
1906,6160
5436,724
1623,3234
5035,6415
319,3607
2469,5725
2687,4950
1785,3181
2189,2759
3246,4379
7291,8381
4226,4920
7533,8401
7039,7804
282,3709
7811,7895
3694,5451
285,5511
3808,4013
7141,8851
1857,5695
3801,5679
1763,2135
3370,5410
6805,8501
1493,3684
4840,6457
4373,989
558,6334
2820,3668
2448,3976
6832,7804
5488,6301
3479,5575
1260,4507
2734,2914
4044,875
502,936
7521,8795
2804,5278
2654,73
234,4371
8312,8793
3168,5871
3324,6300
1785,2733
5466,989
7555,8547
2666,6311
6697,6698
1500,2926
4223,609
159,2239
1749,5423
6795,7601
4711,6941
7633,7670
1273,6657
2791,5268
3884,761
4052,5595
2503,2558
2190,6865
1008,6578
1314,3477
8129,8191
7283,7708
2141,2511
480,5644
7904,8857
8080,8472
5695,989
299,6402
3456,6893
7415,8039
1952,397
2398,6934
1785,5708
5718,6678
315,5123
2241,6290
1960,5790
7814,8843
2606,4688
7140,7471
7854,8223
1031,4029
5565,989
6696,6704
7088,7558
1793,447
2962,5335
328,5519
1012,3616
1842,2513
3634,4137
3236,718
338,4212
1761,3234
1785,2483
6782,8143
3403,5035
7453,8416
1710,2431
7559,8638
2448,4719
124,4726
1044,3905
3049,3080
1290,4739
3365,4008
1407,4998
8342,8832
7044,7914
2539,6604
1239,6637
6777,8642
4617,82
2703,2832
174,2352
1785,6332
6334,6607
2239,3161
277,3459
3463,4215
4157,5075
1598,3459
2140,6277
7844,8850
8313,8483
1857,5466
3846,4132
1639,4102
1531,6257
5211,6308
8208,8849
2269,3206
1363,3122
330,5664
1882,5252
7872,8813
2946,4313
3401,3448
4123,4508
1539,399
4549,5763
4298,5454
1403,5897
3318,4115
2475,3154
8169,8409
1406,146
2443,4664
2476,6551
4013,4432
1713,736
7687,8453
7442,7628
2367,6864
1625,3408
2565,4928
7797,8639
8437,8438
4212,5587
5998,989
288,6547
3323,4011
5781,724
4095,560
1006,5113
4971,989
4377,5703
3314,5163
6178,6505
257,4618
7505,7572
27,3089
2779,2814
4512,5769
3303,3312
1690,989
2319,3569
191,825
2448,3572
2448,3028
1642,2889
6514,8608
3660,617
2205,948
2182,4095
8272,8697
235,3405
1715,6389
4333,832
6755,7562
7160,8059
1458,4521
3523,3844
8593,8834
2271,2559
3378,5556
6821,7468
2578,654
1004,613
275,3598
1611,2234
2874,946
2924,6042
4106,4333
5042,6480
2135,989
4467,943
7294,7980
2545,5471
3813,4147
2857,5231
187,1900
7032,7352
2283,4366
1890,2641
23,2676
3894,5946
7425,7470
2123,3910
3847,5447
4920,5674
4169,5595
7055,7098
6993,7455
7482,7564
3329,4204
1725,6589
1842,4969
4555,4618
423,5427
25,4206
2736,386
5867,6222
3718,6679
6795,7634
3063,3075
5083,5846
4111,870
413,4919
488,5709
7915,8129
7050,7753
4153,5919
263,6639
2213,5210
5557,6678
2690,5309
4055,4520
7033,8087
2987,3190
4013,6075
7873,8088
7174,7492
1330,2606
2134,4334
2486,5823
4365,6184
4927,5806
4696,6457
7956,8148
3161,879
435,4744
641,6853
1365,4922
1322,5142
4039,4911
8492,8557
2621,3219
3313,422
7758,7905
2919,4530
1438,4285
7940,8132
7986,8218
3100,315
2668,6616
5280,645
1896,5699
7500,8472
7834,8578
1156,5817
3161,3788
4514,5278
6744,7575
4497,5519
8583,8652
7322,8085
5246,885
4932,6000
7132,7881
6718,7100
2668,5501
4158,5146
6979,7842
1596,3152
2672,4282
2399,5438
1205,2135
7756,7982
1752,485
4207,6334
8209,8669
3658,4233
8304,8472
1188,6605
2816,4896
1019,2149
7964,8848
7628,8818
6983,7810
6783,7491
7144,8654
5332,5732
4095,6269
3568,3638
8139,8143
6226,65
1863,4199
5246,912
7520,8855
2816,2863
3251,3670
2182,2237
4955,4956
2209,2606
4013,6001
7804,8064
3459,4197
1769,5845
7681,8208
7810,8100
24,3773
3459,5737
309,4095
434,4643
7689,7692
1438,2654
7758,8229
147,1703
1625,3587
7297,7849
1439,948
1795,4212
3456,6925
7250,7482
2676,5528
1460,2926
2315,287
7050,8214
5384,7
6827,7286
7167,8210
6807,8240
5103,6904
124,1653
7705,8445
7055,8583
4333,5869
6834,8561
491,6679
7110,8541
1570,348
7796,8017
265,3099
1160,5208
7631,8846
1889,3064
3530,5423
306,3816
2539,4265
133,3054
3493,4988
1664,700
8133,8835
4510,864
4508,5558
7552,7725
210,957
8127,8471
5416,976
555,5740
4201,6239
7982,8180
6718,7098
1610,5139
8102,8311
3528,4515
7268,8845
3456,6905
2598,4487
1182,1437
7476,7942
4214,638
151,1865
3220,5862
1374,1767
5790,928
7764,8501
8216,8487
334,5826
5867,85
1837,2883
4467,4862
1028,3189
6703,7341
1158,7
2357,2386
5790,655
4922,5307
2539,4382
5211,5528
3025,5208
1359,2566
1727,4212
2186,5310
3797,5482
5078,5120
1152,999
2246,6151
5361,5385
2723,4076
7782,7834
6753,8457
7295,8531
3489,3595
3523,5552
4446,5540
7193,7736
7462,7770
3322,6479
298,5115
1159,6120
1846,3429
4004,5423
7460,8443
7892,8148
7442,7674
5385,6111
1280,3662
5717,5927
2435,3793
1785,6214
7603,7753
8082,8213
1192,3254
3671,6932
352,6001
6973,7285
7320,7965
321,503
7491,7649
6747,7510
3122,3686
2520,5937
5776,6244
6829,7864
7830,8496
5596,989
2892,3668
3017,69
3630,5490
4613,841
1535,4720
4013,4523
4956,5462
2503,5551
5674,6427
6696,6697
1761,4663
4195,5692
4095,6080
7957,8560
4242,5597
5382,750
6177,6887
7300,8215
1952,750
1572,343
4467,4922
4243,5728
7080,8649
7679,8316
7856,7862
2739,3806
3781,5575
1903,2708
7094,8543
4236,5808
3053,4853
5511,6681
2697,6132
2926,5299
3147,3320
4333,6239
8531,8554
3778,4064
358,7177
1758,6665
5583,6914
2698,6575
5402,6267
7006,8677
3151,6257
8397,8404
7763,8143
2802,5996
7286,8029
1511,1799
3465,4200
4064,6578
2944,4212
3680,4368
4200,6310
341,5121
493,989
2135,4182
2759,854
474,5577
6757,8032
7959,8116
7400,8566
7987,8326
1785,4349
7001,8491
3910,5144
5103,6440
3246,6468
270,3933
7301,7381
5123,6576
2276,3410
5987,802
7404,7963
4291,6121
1817,2492
2802,2868
6827,8029
2759,4409
1344,4696
1445,6588
6755,8408
7427,8045
8187,8600
3815,5803
1743,2456
7628,8298
1547,6492
2440,4643
808,989
2940,4206
7141,7624
4293,82
4388,4697
2752,4620
4377,5035
6823,7081
885,981
2591,3454
7787,8343
3324,5940
3418,5732
7451,7746
1625,832
3408,4333
4659,5339
3303,399
5893,6051
2386,2790
8062,8066
1457,210
804,989
1641,5387
2597,5164
2664,3014
8525,8798
4235,6296
4333,5423
7361,8134
7109,8558
3291,6296
1650,5140
7829,7881
5184,5208
7856,8451
2125,4547
267,5382
3445,3642
111,2995
7021,7939
3252,4897
2423,480
2486,3244
1785,6203
6827,8370
6742,7927
2223,3682
2586,5835
111,111
5464,6313
2149,4373
1712,2532
4013,4278
3519,4213
1224,2926
7689,7690
554,976
452,6491
7676,8172
2926,3536
1743,755
3245,4206
2408,4161
7706,8318
6812,8226
2977,4698
1269,1949
2292,2668
1004,503
3221,3406
4508,6067
3622,5350
7016,7744
3190,5763
1293,489
3689,4013
150,5310
7681,7936
1820,981
337,5585
7592,7599
1036,1780
7322,8213
4974,6439
2226,989
4508,621
1763,2514
6728,7982
2323,2759
6794,8649
7511,8773
7387,8009
6829,6989
7525,7864
3958,5103
2698,2905
5123,6185
2448,6324
7309,8845
3906,5500
3459,5429
3930,5992
1147,2926
4207,5501
7520,7957
7464,7895
3161,3693
2508,989
156,3260
2213,3040
3640,387
1953,6645
3355,3365
5809,753
6832,8479
5553,6484
3598,6245
4410,6541
4696,4840
2149,2152
3262,4916
1458,4643
1475,3901
8170,8268
6800,8238
1439,1738
1738,3202
7418,8249
8452,8667
7817,8239
3386,3589
2448,6083
2781,5230
6249,637
2350,480
1181,6892
2395,5184
1515,4432
119,4893
7803,8622
7064,8333
4129,6490
5764,6269
4266,6484
4561,5111
7628,8141
3780,4479
2802,5638
7258,7345
2889,4889
1750,6001
513,6962
5273,6109
3594,4233
4715,5334
6497,975
468,499
4333,6602
1382,5246
1365,1653
4865,6892
1777,5790
4282,5203
3127,5761
7703,8657
3091,5184
280,5427
5513,861
8094,8100
4052,724
2388,821
7377,8070
7541,7873
7121,7991
2334,457
5349,6238
3044,5179
2245,2286
3393,5804
1468,82
1036,2433
4362,5272
3462,5382
1325,1904
2788,4875
654,6913
2826,948
3558,3819
2793,6595
3820,4013
2533,2825
1813,6853
5867,5892
4899,5359
8085,8435
4013,6058
2940,4076
5103,5595
543,5524
6592,6967
4622,943
7971,8850
3059,3093
3291,3900
190,4743
3435,4131
1024,989
8431,8557
343,903
1531,6066
6210,6267
2668,4083
2629,3223
1642,5706
1033,4233
5654,604
4490,6264
1026,989
4549,943
6776,7811
5552,6272
7977,8077
1286,5110
2344,5182
3710,6267
1887,5208
6718,7505
7525,7890
4013,5005
7677,7678
3492,3984
2621,5702
2868,5576
4480,6047
2388,2850
8080,8804
3928,4333
2388,3933
2225,2676
1670,4508
3139,4200
1802,4492
211,802
1023,1719
2672,5193
7733,7758
295,989
7564,8637
4403,524
1672,4333
8074,8803
7850,8143
334,4057
2236,5513
2555,6248
2566,4916
1712,4956
4160,5497
1488,2429
1623,1820
3807,3933
7957,8667
6264,8279
276,3323
4663,943
3125,6466
1167,2780
7251,8021
7253,8473
176,272
8264,8642
3104,3459
253,4044
6404,6415
2499,5867
464,6968
2135,2679
4013,4815
298,4046
1743,4125
6781,7312
1272,620
7770,8833
7285,7713
4428,515
2428,3622
2591,5690
7860,8677
3795,5103
7027,8848
2235,6639
5012,5347
2799,3102
1152,315
2257,3657
6806,6989
257,5367
8365,8649
1192,4963
3299,4185
5751,5867
7673,7892
2463,6063
7005,7949
348,4044
4636,5
2286,3681
7154,8092
6618,808
2339,6887
7751,7845
1235,3634
1466,5179
2465,3744
5775,64
1479,4443
2493,3700
2146,989
124,2386
4426,4444
3315,3427
5461,779
3800,5102
1160,4846
524,5833
197,4272
6731,7509
4955,5542
2926,6962
124,2606
4013,5919
3123,5685
1724,6154
2889,6445
3319,3385
7407,7758
6808,8243
4174,985
6818,8116
8059,8251
1272,7410
8027,8833
6746,7595
8178,8441
861,912
277,4007
1785,6317
7458,8143
1749,3777
7463,8031
7039,7204
2227,24
4282,938
2235,263
