Source,Target,Type,Id,Label,Weight
2753,4878,Undirected,17972,,1
1268,2458,Undirected,17973,,1
5198,5385,Undirected,17974,,1
7774,8089,Undirected,17975,,1
1343,1611,Undirected,17976,,1
4442,511,Undirected,17977,,1
8143,8245,Undirected,17978,,1
2125,5795,Undirected,17979,,1
4699,5983,Undirected,17980,,1
2377,5723,Undirected,17981,,1
3406,4212,Undirected,17982,,1
4956,5769,Undirected,17983,,1
3348,5678,Undirected,17984,,1
7568,8162,Undirected,17985,,1
3191,4513,Undirected,17986,,1
2926,983,Undirected,17987,,1
1390,4235,Undirected,17988,,1
1158,3075,Undirected,17989,,1
1004,5618,Undirected,17990,,1
3992,5106,Undirected,17991,,1
6697,6699,Undirected,17992,,1
3006,3024,Undirected,17993,,1
302,4970,Undirected,17994,,1
1278,5867,Undirected,17995,,1
2605,6497,Undirected,17996,,1
5145,5439,Undirected,17997,,1
7062,7850,Undirected,17998,,1
1797,3974,Undirected,17999,,1
6194,6492,Undirected,18000,,1
8018,8491,Undirected,18001,,1
1506,5406,Undirected,18002,,1
3031,4237,Undirected,18003,,1
148,6895,Undirected,18004,,1
6552,6624,Undirected,18005,,1
5802,728,Undirected,18006,,1
3558,3563,Undirected,18007,,1
1798,6395,Undirected,18008,,1
4417,5871,Undirected,18009,,1
3911,5538,Undirected,18010,,1
8408,8483,Undirected,18011,,1
2652,3079,Undirected,18012,,1
3014,5385,Undirected,18013,,1
2224,3313,Undirected,18014,,1
6753,8176,Undirected,18015,,1
5073,5867,Undirected,18016,,1
3080,4851,Undirected,18017,,1
7324,7377,Undirected,18018,,1
6811,8782,Undirected,18019,,1
5050,5492,Undirected,18020,,1
5613,6954,Undirected,18021,,1
1653,2606,Undirected,18022,,1
4379,5478,Undirected,18023,,1
3030,6169,Undirected,18024,,1
7035,8338,Undirected,18025,,1
1466,4323,Undirected,18026,,1
5724,6476,Undirected,18027,,1
7646,7730,Undirected,18028,,1
1489,4438,Undirected,18029,,1
6785,7733,Undirected,18030,,1
3202,5330,Undirected,18031,,1
2702,2926,Undirected,18032,,1
2653,3075,Undirected,18033,,1
3748,6947,Undirected,18034,,1
1290,4529,Undirected,18035,,1
3017,5393,Undirected,18036,,1
7563,8833,Undirected,18037,,1
7165,7533,Undirected,18038,,1
208,3274,Undirected,18039,,1
6755,7369,Undirected,18040,,1
3396,5509,Undirected,18041,,1
2771,4950,Undirected,18042,,1
2518,3548,Undirected,18043,,1
3724,5843,Undirected,18044,,1
267,750,Undirected,18045,,1
2816,6903,Undirected,18046,,1
1035,3211,Undirected,18047,,1
5788,6659,Undirected,18048,,1
2926,6255,Undirected,18049,,1
1607,5152,Undirected,18050,,1
2444,4445,Undirected,18051,,1
1451,2683,Undirected,18052,,1
6999,7301,Undirected,18053,,1
8196,8475,Undirected,18054,,1
8026,8143,Undirected,18055,,1
1770,989,Undirected,18056,,1
2346,82,Undirected,18057,,1
2448,6887,Undirected,18058,,1
3699,4367,Undirected,18059,,1
2795,6584,Undirected,18060,,1
3303,5908,Undirected,18061,,1
2173,2481,Undirected,18062,,1
5941,6180,Undirected,18063,,1
4289,4618,Undirected,18064,,1
1028,933,Undirected,18065,,1
1793,305,Undirected,18066,,1
4724,5733,Undirected,18067,,1
4413,4955,Undirected,18068,,1
334,3974,Undirected,18069,,1
4977,5973,Undirected,18070,,1
2774,6877,Undirected,18071,,1
8571,8683,Undirected,18072,,1
3806,5264,Undirected,18073,,1
3806,959,Undirected,18074,,1
4970,989,Undirected,18075,,1
8053,8820,Undirected,18076,,1
5409,5704,Undirected,18077,,1
4417,6293,Undirected,18078,,1
6816,7628,Undirected,18079,,1
6500,736,Undirected,18080,,1
6995,7883,Undirected,18081,,1
1214,5981,Undirected,18082,,1
1668,2862,Undirected,18083,,1
3130,5613,Undirected,18084,,1
1028,3377,Undirected,18085,,1
5714,872,Undirected,18086,,1
6989,7720,Undirected,18087,,1
7754,8434,Undirected,18088,,1
8359,8623,Undirected,18089,,1
4232,4334,Undirected,18090,,1
1818,6637,Undirected,18091,,1
2559,4744,Undirected,18092,,1
1570,3996,Undirected,18093,,1
1549,3593,Undirected,18094,,1
7525,8021,Undirected,18095,,1
7690,7982,Undirected,18096,,1
398,4643,Undirected,18097,,1
1570,5775,Undirected,18098,,1
2939,4621,Undirected,18099,,1
4333,5469,Undirected,18100,,1
6977,7405,Undirected,18101,,1
7360,7474,Undirected,18102,,1
3922,5408,Undirected,18103,,1
3227,6321,Undirected,18104,,1
1028,4006,Undirected,18105,,1
1829,2486,Undirected,18106,,1
5544,6492,Undirected,18107,,1
1862,3958,Undirected,18108,,1
4263,4508,Undirected,18109,,1
1701,5695,Undirected,18110,,1
7471,8841,Undirected,18111,,1
7461,8574,Undirected,18112,,1
264,914,Undirected,18113,,1
6733,7982,Undirected,18114,,1
7895,8571,Undirected,18115,,1
4308,637,Undirected,18116,,1
3860,5175,Undirected,18117,,1
7839,7895,Undirected,18118,,1
7298,7324,Undirected,18119,,1
3100,3262,Undirected,18120,,1
2468,3842,Undirected,18121,,1
2995,406,Undirected,18122,,1
7758,8832,Undirected,18123,,1
4478,6914,Undirected,18124,,1
2663,6677,Undirected,18125,,1
8783,8838,Undirected,18126,,1
3558,6430,Undirected,18127,,1
5035,5779,Undirected,18128,,1
3205,4029,Undirected,18129,,1
221,5376,Undirected,18130,,1
1636,942,Undirected,18131,,1
3161,6452,Undirected,18132,,1
3668,4873,Undirected,18133,,1
6810,8589,Undirected,18134,,1
4512,6645,Undirected,18135,,1
4561,5587,Undirected,18136,,1
3808,6273,Undirected,18137,,1
7522,8095,Undirected,18138,,1
2696,2708,Undirected,18139,,1
7463,7475,Undirected,18140,,1
3777,5423,Undirected,18141,,1
6697,8257,Undirected,18142,,1
3782,5344,Undirected,18143,,1
7252,8623,Undirected,18144,,1
8105,8852,Undirected,18145,,1
8294,8673,Undirected,18146,,1
3340,5908,Undirected,18147,,1
5913,750,Undirected,18148,,1
3331,3893,Undirected,18149,,1
7705,7707,Undirected,18150,,1
1695,3241,Undirected,18151,,1
3284,3335,Undirected,18152,,1
4199,560,Undirected,18153,,1
7643,7674,Undirected,18154,,1
8496,8642,Undirected,18155,,1
1524,6960,Undirected,18156,,1
321,936,Undirected,18157,,1
3933,4333,Undirected,18158,,1
334,751,Undirected,18159,,1
3116,524,Undirected,18160,,1
6785,7302,Undirected,18161,,1
1797,2523,Undirected,18162,,1
2663,4337,Undirected,18163,,1
4095,6400,Undirected,18164,,1
7790,8500,Undirected,18165,,1
7742,7765,Undirected,18166,,1
3483,4996,Undirected,18167,,1
1743,3626,Undirected,18168,,1
1818,6005,Undirected,18169,,1
3616,4003,Undirected,18170,,1
3459,5475,Undirected,18171,,1
4123,5120,Undirected,18172,,1
7758,8780,Undirected,18173,,1
7408,7624,Undirected,18174,,1
6731,8432,Undirected,18175,,1
3459,5490,Undirected,18176,,1
2668,6466,Undirected,18177,,1
2668,4469,Undirected,18178,,1
3462,750,Undirected,18179,,1
2706,4118,Undirected,18180,,1
4013,6851,Undirected,18181,,1
7681,7944,Undirected,18182,,1
1438,1640,Undirected,18183,,1
2448,3579,Undirected,18184,,1
2315,3697,Undirected,18185,,1
282,4013,Undirected,18186,,1
2708,6886,Undirected,18187,,1
3639,3921,Undirected,18188,,1
5994,6269,Undirected,18189,,1
124,3234,Undirected,18190,,1
4333,4920,Undirected,18191,,1
5861,6295,Undirected,18192,,1
1769,2889,Undirected,18193,,1
4553,6148,Undirected,18194,,1
4333,4913,Undirected,18195,,1
3700,4133,Undirected,18196,,1
6811,8590,Undirected,18197,,1
7380,7628,Undirected,18198,,1
3303,3340,Undirected,18199,,1
349,434,Undirected,18200,,1
4487,6275,Undirected,18201,,1
3586,485,Undirected,18202,,1
7924,8227,Undirected,18203,,1
6987,8560,Undirected,18204,,1
5380,6287,Undirected,18205,,1
5775,6053,Undirected,18206,,1
4027,4184,Undirected,18207,,1
1291,637,Undirected,18208,,1
7284,7374,Undirected,18209,,1
3850,543,Undirected,18210,,1
1712,4969,Undirected,18211,,1
2244,348,Undirected,18212,,1
3668,4301,Undirected,18213,,1
2564,4530,Undirected,18214,,1
1343,2926,Undirected,18215,,1
1725,6595,Undirected,18216,,1
7758,8197,Undirected,18217,,1
8358,8483,Undirected,18218,,1
5836,989,Undirected,18219,,1
5924,736,Undirected,18220,,1
1028,3303,Undirected,18221,,1
2444,6600,Undirected,18222,,1
2155,402,Undirected,18223,,1
1842,492,Undirected,18224,,1
1543,3396,Undirected,18225,,1
3161,3379,Undirected,18226,,1
4478,6081,Undirected,18227,,1
6816,7442,Undirected,18228,,1
6274,6914,Undirected,18229,,1
5117,5851,Undirected,18230,,1
7712,7715,Undirected,18231,,1
3070,5385,Undirected,18232,,1
3134,3303,Undirected,18233,,1
457,5150,Undirected,18234,,1
2502,620,Undirected,18235,,1
7007,7052,Undirected,18236,,1
4467,4549,Undirected,18237,,1
3333,8286,Undirected,18238,,1
4731,6857,Undirected,18239,,1
7072,8563,Undirected,18240,,1
6592,6888,Undirected,18241,,1
2651,5208,Undirected,18242,,1
2243,3262,Undirected,18243,,1
7089,7564,Undirected,18244,,1
2264,989,Undirected,18245,,1
3096,5132,Undirected,18246,,1
2905,5232,Undirected,18247,,1
4130,989,Undirected,18248,,1
8434,8502,Undirected,18249,,1
7771,7902,Undirected,18250,,1
2968,5257,Undirected,18251,,1
2162,3170,Undirected,18252,,1
411,6934,Undirected,18253,,1
5123,6303,Undirected,18254,,1
6823,7423,Undirected,18255,,1
375,4095,Undirected,18256,,1
6242,6912,Undirected,18257,,1
2258,5478,Undirected,18258,,1
5035,772,Undirected,18259,,1
4561,4621,Undirected,18260,,1
6976,7525,Undirected,18261,,1
8523,8777,Undirected,18262,,1
1513,4013,Undirected,18263,,1
2580,6428,Undirected,18264,,1
8125,8150,Undirected,18265,,1
2337,4504,Undirected,18266,,1
2924,4527,Undirected,18267,,1
6738,6972,Undirected,18268,,1
1770,6945,Undirected,18269,,1
1696,1757,Undirected,18270,,1
3528,3700,Undirected,18271,,1
3126,989,Undirected,18272,,1
2394,3030,Undirected,18273,,1
4531,5867,Undirected,18274,,1
1902,6896,Undirected,18275,,1
1024,455,Undirected,18276,,1
2668,4404,Undirected,18277,,1
2345,5188,Undirected,18278,,1
7286,8329,Undirected,18279,,1
8141,8818,Undirected,18280,,1
7927,8278,Undirected,18281,,1
7754,8102,Undirected,18282,,1
7525,7696,Undirected,18283,,1
6745,7639,Undirected,18284,,1
7692,7710,Undirected,18285,,1
1330,885,Undirected,18286,,1
6449,85,Undirected,18287,,1
2201,2926,Undirected,18288,,1
144,2619,Undirected,18289,,1
7758,8851,Undirected,18290,,1
1625,2559,Undirected,18291,,1
24,343,Undirected,18292,,1
4811,6269,Undirected,18293,,1
3162,4029,Undirected,18294,,1
5724,6092,Undirected,18295,,1
7879,7942,Undirected,18296,,1
6999,7758,Undirected,18297,,1
7901,7994,Undirected,18298,,1
2752,4919,Undirected,18299,,1
6666,6879,Undirected,18300,,1
2472,4333,Undirected,18301,,1
8088,8813,Undirected,18302,,1
7039,8463,Undirected,18303,,1
2346,3046,Undirected,18304,,1
7694,7982,Undirected,18305,,1
7475,8526,Undirected,18306,,1
3800,4992,Undirected,18307,,1
1829,6626,Undirected,18308,,1
6820,7964,Undirected,18309,,1
3078,5190,Undirected,18310,,1
2275,2517,Undirected,18311,,1
4199,6269,Undirected,18312,,1
2448,3339,Undirected,18313,,1
1625,1963,Undirected,18314,,1
337,4102,Undirected,18315,,1
2712,4410,Undirected,18316,,1
2667,6626,Undirected,18317,,1
1324,5301,Undirected,18318,,1
3529,5723,Undirected,18319,,1
3356,5550,Undirected,18320,,1
7086,7505,Undirected,18321,,1
4095,5780,Undirected,18322,,1
4174,5075,Undirected,18323,,1
4620,4919,Undirected,18324,,1
4129,4695,Undirected,18325,,1
2442,976,Undirected,18326,,1
8214,8507,Undirected,18327,,1
8178,8659,Undirected,18328,,1
1209,4199,Undirected,18329,,1
2643,545,Undirected,18330,,1
6827,8329,Undirected,18331,,1
7354,7982,Undirected,18332,,1
7300,7934,Undirected,18333,,1
1674,1857,Undirected,18334,,1
2577,952,Undirected,18335,,1
2573,2926,Undirected,18336,,1
263,4664,Undirected,18337,,1
1541,5517,Undirected,18338,,1
1465,3015,Undirected,18339,,1
7741,7823,Undirected,18340,,1
7319,8246,Undirected,18341,,1
2193,5708,Undirected,18342,,1
159,4009,Undirected,18343,,1
7840,8048,Undirected,18344,,1
2199,3757,Undirected,18345,,1
532,989,Undirected,18346,,1
5828,6583,Undirected,18347,,1
3205,6882,Undirected,18348,,1
6749,7460,Undirected,18349,,1
167,4841,Undirected,18350,,1
1028,6181,Undirected,18351,,1
2339,611,Undirected,18352,,1
7405,8459,Undirected,18353,,1
1325,5316,Undirected,18354,,1
3371,5573,Undirected,18355,,1
1820,6526,Undirected,18356,,1
7400,7797,Undirected,18357,,1
2432,6508,Undirected,18358,,1
3996,4417,Undirected,18359,,1
5618,613,Undirected,18360,,1
1820,4862,Undirected,18361,,1
2265,4443,Undirected,18362,,1
6829,7477,Undirected,18363,,1
7463,8080,Undirected,18364,,1
3985,4158,Undirected,18365,,1
7550,7727,Undirected,18366,,1
1611,2926,Undirected,18367,,1
7380,7442,Undirected,18368,,1
3459,5788,Undirected,18369,,1
2448,3295,Undirected,18370,,1
7842,8163,Undirected,18371,,1
2889,6945,Undirected,18372,,1
4335,4961,Undirected,18373,,1
4058,4212,Undirected,18374,,1
1785,5373,Undirected,18375,,1
7882,7989,Undirected,18376,,1
2950,5266,Undirected,18377,,1
3933,4347,Undirected,18378,,1
2723,6585,Undirected,18379,,1
2704,946,Undirected,18380,,1
6788,8396,Undirected,18381,,1
2926,3835,Undirected,18382,,1
1343,2234,Undirected,18383,,1
1,8290,Undirected,18384,,1
4339,6656,Undirected,18385,,1
4955,6686,Undirected,18386,,1
2209,885,Undirected,18387,,1
3767,5097,Undirected,18388,,1
3692,4029,Undirected,18389,,1
1541,976,Undirected,18390,,1
7845,8860,Undirected,18391,,1
7389,8325,Undirected,18392,,1
6746,7884,Undirected,18393,,1
1592,4980,Undirected,18394,,1
3647,5867,Undirected,18395,,1
1865,854,Undirected,18396,,1
8251,8487,Undirected,18397,,1
7094,7603,Undirected,18398,,1
2735,2926,Undirected,18399,,1
1713,6628,Undirected,18400,,1
7458,7647,Undirected,18401,,1
8183,8672,Undirected,18402,,1
2135,6127,Undirected,18403,,1
2702,5232,Undirected,18404,,1
5362,6907,Undirected,18405,,1
6774,8560,Undirected,18406,,1
2500,750,Undirected,18407,,1
1030,1191,Undirected,18408,,1
5517,976,Undirected,18409,,1
2889,818,Undirected,18410,,1
237,5788,Undirected,18411,,1
383,6480,Undirected,18412,,1
3535,6543,Undirected,18413,,1
4200,5757,Undirected,18414,,1
7982,8294,Undirected,18415,,1
2644,804,Undirected,18416,,1
3852,5565,Undirected,18417,,1
7544,8036,Undirected,18418,,1
2129,4419,Undirected,18419,,1
3287,6178,Undirected,18420,,1
8017,8542,Undirected,18421,,1
5685,6267,Undirected,18422,,1
1855,5029,Undirected,18423,,1
315,3262,Undirected,18424,,1
7420,7709,Undirected,18425,,1
7895,8229,Undirected,18426,,1
358,5648,Undirected,18427,,1
8047,8343,Undirected,18428,,1
7779,8820,Undirected,18429,,1
4616,5198,Undirected,18430,,1
1279,2926,Undirected,18431,,1
7327,8091,Undirected,18432,,1
6718,7560,Undirected,18433,,1
1820,4922,Undirected,18434,,1
5733,6507,Undirected,18435,,1
8134,8834,Undirected,18436,,1
7471,7733,Undirected,18437,,1
7850,8334,Undirected,18438,,1
8433,8437,Undirected,18439,,1
452,762,Undirected,18440,,1
3464,3742,Undirected,18441,,1
3971,620,Undirected,18442,,1
1363,1476,Undirected,18443,,1
4885,948,Undirected,18444,,1
7472,7501,Undirected,18445,,1
5404,6242,Undirected,18446,,1
1330,2209,Undirected,18447,,1
2962,3252,Undirected,18448,,1
270,2701,Undirected,18449,,1
4950,6127,Undirected,18450,,1
7269,8507,Undirected,18451,,1
804,8287,Undirected,18452,,1
3248,3399,Undirected,18453,,1
7758,8383,Undirected,18454,,1
7546,7851,Undirected,18455,,1
7374,7507,Undirected,18456,,1
7350,7745,Undirected,18457,,1
2341,6065,Undirected,18458,,1
7622,7873,Undirected,18459,,1
2621,3575,Undirected,18460,,1
6744,8116,Undirected,18461,,1
5131,989,Undirected,18462,,1
7966,8021,Undirected,18463,,1
7024,7591,Undirected,18464,,1
130,2996,Undirected,18465,,1
5250,5316,Undirected,18466,,1
3050,3080,Undirected,18467,,1
6754,8358,Undirected,18468,,1
1543,431,Undirected,18469,,1
6733,7689,Undirected,18470,,1
7869,8770,Undirected,18471,,1
2574,2944,Undirected,18472,,1
7895,8342,Undirected,18473,,1
8239,8648,Undirected,18474,,1
6718,7138,Undirected,18475,,1
3104,4643,Undirected,18476,,1
4491,5718,Undirected,18477,,1
2889,4182,Undirected,18478,,1
7412,8788,Undirected,18479,,1
2381,2386,Undirected,18480,,1
8823,8841,Undirected,18481,,1
7576,7804,Undirected,18482,,1
3026,5385,Undirected,18483,,1
3459,5071,Undirected,18484,,1
8155,8822,Undirected,18485,,1
3229,5799,Undirected,18486,,1
3074,5180,Undirected,18487,,1
4975,989,Undirected,18488,,1
3176,5483,Undirected,18489,,1
2605,5246,Undirected,18490,,1
1699,636,Undirected,18491,,1
8391,8565,Undirected,18492,,1
2367,2938,Undirected,18493,,1
8473,8806,Undirected,18494,,1
7032,7351,Undirected,18495,,1
1037,6452,Undirected,18496,,1
406,5000,Undirected,18497,,1
3384,3402,Undirected,18498,,1
1783,5121,Undirected,18499,,1
7964,8620,Undirected,18500,,1
6031,6668,Undirected,18501,,1
3287,4013,Undirected,18502,,1
7201,7204,Undirected,18503,,1
4953,5783,Undirected,18504,,1
205,2996,Undirected,18505,,1
2323,5552,Undirected,18506,,1
1500,4921,Undirected,18507,,1
6718,8313,Undirected,18508,,1
5688,6681,Undirected,18509,,1
7749,8195,Undirected,18510,,1
2802,4855,Undirected,18511,,1
7552,7967,Undirected,18512,,1
7378,8449,Undirected,18513,,1
1583,3459,Undirected,18514,,1
4087,4147,Undirected,18515,,1
2147,861,Undirected,18516,,1
284,6227,Undirected,18517,,1
3329,4205,Undirected,18518,,1
2166,3127,Undirected,18519,,1
2275,4826,Undirected,18520,,1
4013,4356,Undirected,18521,,1
7836,8493,Undirected,18522,,1
3262,5123,Undirected,18523,,1
2930,6896,Undirected,18524,,1
3587,5867,Undirected,18525,,1
2550,4965,Undirected,18526,,1
3459,3682,Undirected,18527,,1
3526,3882,Undirected,18528,,1
4000,5867,Undirected,18529,,1
2842,5226,Undirected,18530,,1
7485,8544,Undirected,18531,,1
7853,8059,Undirected,18532,,1
7307,7495,Undirected,18533,,1
145,4864,Undirected,18534,,1
7483,7487,Undirected,18535,,1
3828,5785,Undirected,18536,,1
8216,8251,Undirected,18537,,1
3669,4630,Undirected,18538,,1
5103,5449,Undirected,18539,,1
1481,5867,Undirected,18540,,1
2913,5341,Undirected,18541,,1
2438,2531,Undirected,18542,,1
7328,8039,Undirected,18543,,1
6809,7280,Undirected,18544,,1
7693,7982,Undirected,18545,,1
1536,4194,Undirected,18546,,1
7622,8142,Undirected,18547,,1
7250,8472,Undirected,18548,,1
7122,7475,Undirected,18549,,1
135,2708,Undirected,18550,,1
2665,3139,Undirected,18551,,1
321,647,Undirected,18552,,1
3303,970,Undirected,18553,,1
1182,16,Undirected,18554,,1
6819,8842,Undirected,18555,,1
5370,6051,Undirected,18556,,1
3738,4436,Undirected,18557,,1
7251,7855,Undirected,18558,,1
5871,6554,Undirected,18559,,1
7174,7360,Undirected,18560,,1
5504,6633,Undirected,18561,,1
2155,5435,Undirected,18562,,1
2226,5148,Undirected,18563,,1
7695,8456,Undirected,18564,,1
7962,8692,Undirected,18565,,1
6323,868,Undirected,18566,,1
8141,8298,Undirected,18567,,1
7165,8160,Undirected,18568,,1
3179,989,Undirected,18569,,1
3558,3574,Undirected,18570,,1
7502,7612,Undirected,18571,,1
7061,7518,Undirected,18572,,1
7051,7550,Undirected,18573,,1
1816,1817,Undirected,18574,,1
457,6134,Undirected,18575,,1
2673,5385,Undirected,18576,,1
4013,4050,Undirected,18577,,1
385,4900,Undirected,18578,,1
3505,3613,Undirected,18579,,1
7890,8623,Undirected,18580,,1
6819,7575,Undirected,18581,,1
210,6579,Undirected,18582,,1
6748,7459,Undirected,18583,,1
5129,6233,Undirected,18584,,1
3442,6209,Undirected,18585,,1
1611,3229,Undirected,18586,,1
2242,5758,Undirected,18587,,1
5580,755,Undirected,18588,,1
2759,4029,Undirected,18589,,1
8320,8437,Undirected,18590,,1
2723,4206,Undirected,18591,,1
3572,6889,Undirected,18592,,1
2947,6654,Undirected,18593,,1
1738,5458,Undirected,18594,,1
5667,858,Undirected,18595,,1
3668,5196,Undirected,18596,,1
202,213,Undirected,18597,,1
5476,5680,Undirected,18598,,1
158,4184,Undirected,18599,,1
7482,8637,Undirected,18600,,1
4200,6663,Undirected,18601,,1
8017,8387,Undirected,18602,,1
1642,779,Undirected,18603,,1
2292,4615,Undirected,18604,,1
124,4663,Undirected,18605,,1
6982,8473,Undirected,18606,,1
3725,4643,Undirected,18607,,1
5795,5976,Undirected,18608,,1
457,4942,Undirected,18609,,1
3669,5302,Undirected,18610,,1
191,2708,Undirected,18611,,1
1625,4920,Undirected,18612,,1
531,6472,Undirected,18613,,1
3578,5500,Undirected,18614,,1
2927,2959,Undirected,18615,,1
2653,3063,Undirected,18616,,1
8189,8832,Undirected,18617,,1
2807,6411,Undirected,18618,,1
299,4731,Undirected,18619,,1
7302,7381,Undirected,18620,,1
5456,6267,Undirected,18621,,1
6824,7488,Undirected,18622,,1
2443,2926,Undirected,18623,,1
7460,7707,Undirected,18624,,1
6995,8105,Undirected,18625,,1
2679,5765,Undirected,18626,,1
1000,4013,Undirected,18627,,1
1185,578,Undirected,18628,,1
541,617,Undirected,18629,,1
7111,7761,Undirected,18630,,1
7122,8804,Undirected,18631,,1
543,6178,Undirected,18632,,1
1882,4319,Undirected,18633,,1
4702,6507,Undirected,18634,,1
1774,526,Undirected,18635,,1
2327,4032,Undirected,18636,,1
4643,5974,Undirected,18637,,1
6698,6699,Undirected,18638,,1
3406,5111,Undirected,18639,,1
6323,6526,Undirected,18640,,1
5001,6321,Undirected,18641,,1
5121,5954,Undirected,18642,,1
7803,7997,Undirected,18643,,1
3110,6269,Undirected,18644,,1
2409,5903,Undirected,18645,,1
5403,6270,Undirected,18646,,1
3678,3700,Undirected,18647,,1
7413,8005,Undirected,18648,,1
1182,3076,Undirected,18649,,1
3011,5385,Undirected,18650,,1
2338,861,Undirected,18651,,1
