Author Name,Author ID,UID
shahriar,aiub_author_1790,36
tasnim,aiub_author_18,446
kamrujjaman,aiub_author_180,557
ishrat,aiub_author_181,558
biswas,aiub_author_182,125
mostafiz,aiub_author_183,559
bikash,aiub_author_184,560
khandaker,aiub_author_185,12
abdul,aiub_author_186,44
fahmida,aiub_author_187,561
mortuza,aiub_author_188,562
shalini,aiub_author_189,563
sristy,aiub_author_19,564
maleque,aiub_author_190,265
mridha,aiub_author_191,218
kanagarathinam,aiub_author_192,565
noorhozaimi,aiub_author_194,566
debajyoti,aiub_author_195,264
mohammad,aiub_author_196,32
muhammad,aiub_author_197,208
ullah,aiub_author_198,184
mohsin,aiub_author_199,221
khatun,aiub_author_2,567
razuan,aiub_author_20,311
muhammadfiroz,aiub_author_200,568
dunrenche,aiub_author_201,569
rajini,aiub_author_202,570
sadia,aiub_author_203,571
jahangir,aiub_author_204,359
khondokar,aiub_author_205,572
mahedi,aiub_author_206,573
manzurul,aiub_author_207,62
mahfuza,aiub_author_209,574
mukter,aiub_author_210,575
wong,aiub_author_211,576
ferdows,aiub_author_212,577
tzirtzilakis,aiub_author_213,578
hossain,aiub_author_214,17
al-amin,aiub_author_215,4
mistry,aiub_author_216,579
safran,aiub_author_217,89
alfarhood,aiub_author_218,3
keya,aiub_author_220,580
kabir,aiub_author_221,581
shammey,aiub_author_222,582
hasib,aiub_author_224,583
towhid,aiub_author_225,584
faruk,aiub_author_226,585
jubayer,aiub_author_227,586
shovon,aiub_author_228,587
mozumder,aiub_author_229,588
helal,aiub_author_23,589
pal,aiub_author_230,590
asai,aiub_author_231,591
mridha,aiub_author_232,218
uddin,aiub_author_233,117
shin,aiub_author_234,592
shin,aiub_author_234,592
mohammad,aiub_author_236,32
zabir,aiub_author_237,593
zabir,aiub_author_237,593
anwary,aiub_author_238,594
muhammad,aiub_author_239,208
khandaker,aiub_author_24,12
hossain,aiub_author_240,17
vassallo,aiub_author_241,595
ghimire,aiub_author_242,596
aran,aiub_author_243,597
aran,aiub_author_243,597
hosen,aiub_author_245,598
hosen,aiub_author_245,598
sabbir,aiub_author_246,55
sabbir,aiub_author_246,55
jannatul,aiub_author_247,373
ayman,aiub_author_248,599
aloke,aiub_author_249,600
mohammad,aiub_author_25,32
hussen,aiub_author_250,217
islam,aiub_author_251,214
islam,aiub_author_251,214
reazul,aiub_author_252,551
dunren,aiub_author_253,246
jubaer,aiub_author_255,601
nabobi,aiub_author_256,602
mustavi,aiub_author_257,603
shahriar,aiub_author_258,36
tanvir,aiub_author_259,80
nur-e-alam,aiub_author_26,604
chakraborty,aiub_author_260,423
santanu,aiub_author_261,605
tanjimul,aiub_author_263,606
shahid,aiub_author_264,607
fatema,aiub_author_265,323
humayra,aiub_author_266,608
ehasanul,aiub_author_267,609
shethil,aiub_author_268,610
ayesha,aiub_author_269,13
mohiuddin,aiub_author_270,611
abdullah,aiub_author_271,6
shidujaman,aiub_author_272,612
yahaya,aiub_author_273,613
kamaluddeen,aiub_author_274,614
hussain,aiub_author_275,461
razali,aiub_author_276,615
salisu,aiub_author_277,616
naseer,aiub_author_278,617
abubakr,aiub_author_279,618
islam,aiub_author_28,214
shrabonti,aiub_author_280,619
abdul,aiub_author_281,44
sultana,aiub_author_282,173
abhijit,aiub_author_283,283
jainal,aiub_author_284,620
khadizatul,aiub_author_285,621
hossain,aiub_author_286,17
rahman,aiub_author_287,196
ibrahim,aiub_author_288,622
sufian,aiub_author_289,623
khan,aiub_author_29,67
rashidul,aiub_author_290,624
sohidul,aiub_author_291,263
sajjad,aiub_author_292,625
mohammad,aiub_author_293,32
foysal,aiub_author_294,133
sultana,aiub_author_295,173
noorhuzaimi,aiub_author_297,626
debajyoti,aiub_author_298,264
debajyoti,aiub_author_299,264
parveen,aiub_author_3,303
sarowar,aiub_author_30,627
mozahar,aiub_author_300,628
ullah,aiub_author_301,184
hiroaki,aiub_author_302,629
mahjabin,aiub_author_303,348
kungen,aiub_author_304,630
yoshimine,aiub_author_305,631
shahriar,aiub_author_307,36
katibur,aiub_author_308,632
sharfuddin,aiub_author_309,633
rahman,aiub_author_31,196
muntarina,aiub_author_310,634
mustafa,aiub_author_311,60
sumaita,aiub_author_312,635
mohammad,aiub_author_313,32
shakhawat,aiub_author_314,272
mahmudur,aiub_author_315,636
mahbubul,aiub_author_316,522
mohammad,aiub_author_317,32
mahady,aiub_author_318,637
hossain,aiub_author_319,17
mahbubul,aiub_author_32,522
ksibi,aiub_author_320,638
jamjoom,aiub_author_321,639
zahid,aiub_author_322,640
abdus,aiub_author_323,68
parveen,aiub_author_324,303
nasim,aiub_author_325,297
sharmin,aiub_author_326,241
samira,aiub_author_327,641
kalam,aiub_author_328,642
parveen,aiub_author_329,303
aliuzzaman,aiub_author_33,643
anika,aiub_author_330,644
akinul,aiub_author_331,645
sumaya,aiub_author_332,533
mahjabin,aiub_author_333,348
m.t.,aiub_author_334,646
s.m.h.,aiub_author_335,647
elahe,aiub_author_336,648
jahan,aiub_author_337,295
rahman,aiub_author_338,196
nandi,aiub_author_339,649
smirani,aiub_author_340,650
ahmed,aiub_author_341,5
f.m.,aiub_author_342,651
moni,aiub_author_343,652
utshab,aiub_author_344,653
sanjary,aiub_author_345,654
kakon,aiub_author_346,655
ajmayeen,aiub_author_347,656
nandi,aiub_author_348,649
mahmud,aiub_author_349,40
ashraful,aiub_author_35,657
mamun,aiub_author_350,14
mohammad,aiub_author_351,32
al-zahrani,aiub_author_352,658
kawsar,aiub_author_353,659
francis,aiub_author_354,660
howlader,aiub_author_355,661
tushar,aiub_author_356,56
aishwarjyo,aiub_author_357,662
mortuja,aiub_author_358,663
mohammad,aiub_author_359,32
jahangir,aiub_author_36,359
chowdhury,aiub_author_360,9
niloy,aiub_author_361,664
nazim,aiub_author_362,665
sikder,aiub_author_363,25
william,aiub_author_364,666
rafsun,aiub_author_365,667
tohidul,aiub_author_366,668
saquib,aiub_author_367,669
mohammed,aiub_author_368,39
patwary,aiub_author_369,670
chowdhury,aiub_author_37,9
mohsin,aiub_author_370,221
chowdhury,aiub_author_371,9
mohammad,aiub_author_372,32
mohammad,aiub_author_373,32
mohammad,aiub_author_374,32
jamal,aiub_author_375,671
sagar,aiub_author_376,672
shahjahan,aiub_author_377,673
angkita,aiub_author_378,674
parvez,aiub_author_379,675
mohammad,aiub_author_38,32
hakim,aiub_author_380,676
abdussalam,aiub_author_381,677
ndikilar,aiub_author_382,678
abdullahi,aiub_author_383,679
khandaker,aiub_author_384,12
ayesha,aiub_author_385,13
mamun,aiub_author_386,14
islam,aiub_author_387,214
hossain,aiub_author_388,17
corrales,aiub_author_39,680
keya,aiub_author_390,580
keya,aiub_author_390,580
ashfia,aiub_author_391,681
arpona,aiub_author_392,682
arpona,aiub_author_392,682
sayefa,aiub_author_393,683
kabir,aiub_author_394,581
kabir,aiub_author_394,581
muhammad,aiub_author_395,208
mridha,aiub_author_396,218
jim,aiub_author_397,684
hosain,aiub_author_398,685
askarh,aiub_author_4,686
kousiouris,aiub_author_40,687
hasib,aiub_author_400,583
safran,aiub_author_401,89
jahin,aiub_author_402,688
jahin,aiub_author_402,688
abrar,aiub_author_403,689
shovon,aiub_author_404,587
shovon,aiub_author_404,587
hossain,aiub_author_405,17
saiful,aiub_author_406,281
shin,aiub_author_407,592
shin,aiub_author_407,592
jungpil,aiub_author_408,690
jungpil,aiub_author_408,690
mridha,aiub_author_409,218
mridha,aiub_author_409,218
anagnostopoulos,aiub_author_41,691
okuyama,aiub_author_410,692
mohammad,aiub_author_412,32
parvin,aiub_author_413,693
n.c.,aiub_author_414,694
l.k.,aiub_author_415,695
ariful,aiub_author_416,696
antonin,aiub_author_417,697
hossain,aiub_author_418,17
md.al-,aiub_author_419,698
bithi,aiub_author_42,699
muhidul,aiub_author_420,700
hossain,aiub_author_421,17
mustak,aiub_author_422,701
md.,aiub_author_423,58
md.,aiub_author_423,58
rifat,aiub_author_424,702
dunren,aiub_author_425,246
shakila,aiub_author_426,703
jahid,aiub_author_427,704
uddin,aiub_author_428,117
abdus,aiub_author_429,68
khan,aiub_author_43,67
atikur,aiub_author_430,434
zahid,aiub_author_431,640
das,aiub_author_432,66
hossain,aiub_author_433,17
bradley,aiub_author_434,705
habib,aiub_author_435,451
nafiz,aiub_author_436,706
michael,aiub_author_437,143
ismail,aiub_author_438,83
connie,aiub_author_439,144
uddin,aiub_author_44,117
asraf,aiub_author_440,277
forruque,aiub_author_442,707
sakib,aiub_author_443,708
mahfara,aiub_author_444,709
lameesa,aiub_author_445,710
shaila,aiub_author_446,711
tasfia,aiub_author_447,712
maliha,aiub_author_448,713
shafiullah,aiub_author_449,714
jahidul,aiub_author_45,715
muyeen,aiub_author_450,716
jafor,aiub_author_451,233
hussen,aiub_author_452,217
abdullah,aiub_author_454,6
chaity,aiub_author_455,717
rubina,aiub_author_456,718
akinul,aiub_author_457,645
kishor,aiub_author_458,719
muhammad,aiub_author_459,208
shareef,aiub_author_46,720
sadi,aiub_author_460,721
nasim,aiub_author_461,297
reazul,aiub_author_462,551
munzirul,aiub_author_463,722
mustak,aiub_author_464,701
rifat,aiub_author_465,702
rifat,aiub_author_465,702
mridha,aiub_author_466,218
alfarhood,aiub_author_467,3
safran,aiub_author_468,89
che,aiub_author_469,723
che,aiub_author_469,723
rubel,aiub_author_47,724
mahmud,aiub_author_470,40
tofayet,aiub_author_471,725
basak,aiub_author_473,726
mohammed,aiub_author_474,39
ohiduzzaman,aiub_author_475,727
khan,aiub_author_476,67
khan,aiub_author_477,67
khan,aiub_author_477,67
sayma,aiub_author_478,728
muhammad,aiub_author_479,208
sajeda,aiub_author_48,729
idris,aiub_author_481,730
emeroylariffion,aiub_author_482,731
debashish,aiub_author_484,732
mamunur,aiub_author_485,733
sumon,aiub_author_486,734
gul,aiub_author_487,735
gul,aiub_author_487,735
m.s.,aiub_author_488,736
rahaman,aiub_author_489,737
habib,aiub_author_49,451
periyasami,aiub_author_490,738
ahmad,aiub_author_491,739
shafiullah,aiub_author_492,714
ilyas,aiub_author_493,740
fayz-al-asad,aiub_author_494,2
goni,aiub_author_495,741
goni,aiub_author_495,741
khanom,aiub_author_496,742
khaleque*,aiub_author_497,743
hasibul,aiub_author_498,376
giovanni,aiub_author_499,744
manzurul,aiub_author_5,62
hamid,aiub_author_50,205
matrone,aiub_author_500,745
alessandra,aiub_author_501,746
giuseppe,aiub_author_502,747
angela,aiub_author_503,748
rahnuma,aiub_author_504,749
bortolus,aiub_author_505,750
michele,aiub_author_506,751
annalisa,aiub_author_507,752
mridha,aiub_author_508,218
ashfia,aiub_author_509,681
ismail,aiub_author_51,83
hasibul,aiub_author_510,376
saifur,aiub_author_511,222
abdul,aiub_author_512,44
das,aiub_author_513,66
das,aiub_author_513,66
mortuza,aiub_author_514,562
mostafizur,aiub_author_515,34
mahfuz,aiub_author_516,753
sikder,aiub_author_517,25
sardar,aiub_author_518,754
m.n.i.,aiub_author_519,755
chowdhury,aiub_author_52,9
rahman,aiub_author_520,196
tarek,aiub_author_521,124
faruque,aiub_author_522,127
haque1,aiub_author_528,756
saiful,aiub_author_529,281
abdullah,aiub_author_53,6
mahbuba,aiub_author_530,757
mosaddeq,aiub_author_531,260
farzana,aiub_author_532,139
biswas,aiub_author_534,125
paul,aiub_author_535,529
saha,aiub_author_536,468
saha,aiub_author_536,468
ahmed,aiub_author_537,5
mahmud,aiub_author_538,40
kamruddin,aiub_author_539,219
rifat,aiub_author_54,702
pritam,aiub_author_540,758
md.ismail,aiub_author_541,759
sarkar,aiub_author_542,315
mohammad,aiub_author_543,32
mohammad,aiub_author_544,32
muhammad,aiub_author_545,208
aklima,aiub_author_546,213
chandra,aiub_author_547,287
rashedul,aiub_author_548,209
watanobe,aiub_author_549,210
afroza,aiub_author_55,186
ahsanul,aiub_author_550,760
suman,aiub_author_551,285
jannatul,aiub_author_552,373
mridha,aiub_author_553,218
anima,aiub_author_554,761
siddique,aiub_author_555,388
ahedul,aiub_author_556,762
chowdhury,aiub_author_557,9
jamil,aiub_author_558,18
rifath,aiub_author_56,763
tahseen,aiub_author_560,764
tashnub,aiub_author_561,765
mehedi,aiub_author_562,115
mahfujur,aiub_author_563,766
shahriar,aiub_author_564,36
chandra,aiub_author_565,287
himabindu,aiub_author_566,767
n.s.m.p.,aiub_author_567,768
sandhya,aiub_author_568,769
naveen,aiub_author_569,770
alam,aiub_author_57,771
bijoya,aiub_author_570,772
nishat,aiub_author_571,457
sumaiya,aiub_author_572,773
faisal,aiub_author_573,774
mustafa1*,aiub_author_574,775
trishna,aiub_author_575,776
hasina,aiub_author_576,777
masud,aiub_author_577,47
shanzida,aiub_author_578,778
mujahid,aiub_author_58,779
kaushik,aiub_author_580,780
niloy,aiub_author_581,664
dipanwita,aiub_author_582,781
rifath,aiub_author_583,763
anik,aiub_author_584,782
rasel,aiub_author_585,783
hossain,aiub_author_586,17
hossain,aiub_author_587,17
bijoya,aiub_author_589,772
mohammad,aiub_author_59,32
sumaiya,aiub_author_590,773
sumaiya,aiub_author_590,773
faisal,aiub_author_591,774
faisal,aiub_author_591,774
shaheena,aiub_author_592,784
sattar,aiub_author_593,785
thowhid,aiub_author_594,786
taiyaba,aiub_author_595,787
tusar,aiub_author_596,788
sharif,aiub_author_597,789
afroza,aiub_author_598,186
imran,aiub_author_599,496
debajyoti,aiub_author_6,264
muhammad,aiub_author_60,208
mahmudur,aiub_author_603,636
shahadat,aiub_author_604,790
hasanuzzaman,aiub_author_606,791
rahim,aiub_author_607,792
rahim,aiub_author_607,792
n.,aiub_author_608,24
n.,aiub_author_608,24
parvin,aiub_author_609,693
parvin,aiub_author_609,693
cemil,aiub_author_61,793
s,aiub_author_610,794
s,aiub_author_610,794
parvin,aiub_author_611,693
afroza,aiub_author_612,186
ahmed,aiub_author_613,5
rifat-ibn-alam,aiub_author_614,795
golam,aiub_author_615,796
nafiul,aiub_author_616,797
nuruzzaman,aiub_author_617,798
billah,aiub_author_618,410
dipanita,aiub_author_619,799
dipta,aiub_author_62,800
mahbubur,aiub_author_620,801
billah,aiub_author_621,410
ismail,aiub_author_622,83
hossen,aiub_author_623,802
hossain,aiub_author_624,17
mahmud1,aiub_author_625,803
ferdous2,aiub_author_626,804
morshedul,aiub_author_627,805
hossain2,aiub_author_628,806
habibul,aiub_author_629,807
farzana,aiub_author_630,139
akter5,aiub_author_631,808
mohammad,aiub_author_632,32
nurul,aiub_author_633,809
nazim,aiub_author_634,665
mehedi,aiub_author_635,115
hossain,aiub_author_636,17
xianghui,aiub_author_637,810
jagotamoy,aiub_author_638,811
jamal,aiub_author_639,671
mostafizur,aiub_author_64,34
valentino,aiub_author_640,812
abubakr,aiub_author_641,618
mostafa,aiub_author_642,151
khondoker,aiub_author_643,813
hossain,aiub_author_644,17
debashish,aiub_author_645,732
sultana,aiub_author_646,173
rabiul,aiub_author_647,29
shanto,aiub_author_649,814
arifuzzaman,aiub_author_65,815
sajjadur,aiub_author_650,816
tamim,aiub_author_651,817
hasan,aiub_author_652,19
hasan,aiub_author_652,19
nabobi,aiub_author_653,602
tanvir,aiub_author_654,80
siyamul,aiub_author_655,71
islam,aiub_author_656,214
hasanuzzaman,aiub_author_657,791
rahim,aiub_author_658,792
tusar,aiub_author_66,788
maisha,aiub_author_661,818
labiba,aiub_author_662,819
ariful,aiub_author_663,696
nandi,aiub_author_664,649
mohammad,aiub_author_666,32
sheikh,aiub_author_667,148
rasel,aiub_author_668,783
abdullah,aiub_author_669,6
podder,aiub_author_67,820
toufiq,aiub_author_670,821
akhtaruzzaman,aiub_author_671,427
nusrat,aiub_author_673,274
khan,aiub_author_674,67
hasan,aiub_author_675,19
bashar,aiub_author_676,822
islam,aiub_author_677,214
alam,aiub_author_678,771
al-bin,aiub_author_68,823
rifat-ibn-alam,aiub_author_680,795
golam,aiub_author_681,796
taimur,aiub_author_682,459
bin-faisal,aiub_author_683,53
mashiour,aiub_author_684,824
aneem-al-ahsan,aiub_author_685,825
mimun,aiub_author_686,826
golam,aiub_author_688,796
methila,aiub_author_689,827
narayan,aiub_author_69,828
sultana,aiub_author_690,173
tamanna,aiub_author_691,829
rahman,aiub_author_692,196
positive,aiub_author_693,830
barid.,aiub_author_694,831
seunggyeong,aiub_author_695,832
seulgi,aiub_author_696,833
muhammad,aiub_author_697,208
sambandam,aiub_author_698,334
mathew,aiub_author_699,391
saidur,aiub_author_7,834
tamanna,aiub_author_70,829
jang-yeon,aiub_author_700,835
jaekook,aiub_author_701,252
monowar,aiub_author_702,206
monowar,aiub_author_702,206
muhammad,aiub_author_703,208
hamid,aiub_author_704,205
faris,aiub_author_705,215
abu,aiub_author_706,836
alassafi,aiub_author_707,837
wadud,aiub_author_708,226
mridha,aiub_author_709,218
billah,aiub_author_71,410
rahman,aiub_author_710,196
ishraq,aiub_author_711,838
talukder,aiub_author_712,839
tasnim,aiub_author_713,446
khanom,aiub_author_714,742
chowdhury,aiub_author_716,9
hussen,aiub_author_717,217
jungpil,aiub_author_718,690
aloke,aiub_author_719,600
hossain,aiub_author_72,17
masuduzzaman,aiub_author_720,361
islam,aiub_author_721,214
young,aiub_author_722,840
iftekharul,aiub_author_723,465
shazzad,aiub_author_724,841
shuvra,aiub_author_725,842
jahangir,aiub_author_726,359
imtiaz-ud-din,aiub_author_727,535
navid,aiub_author_728,843
nashid,aiub_author_729,844
mallik,aiub_author_73,845
mehedi,aiub_author_730,115
hossain,aiub_author_731,17
taimur,aiub_author_732,459
vivek,aiub_author_733,235
prashasti,aiub_author_734,846
ashraf,aiub_author_735,270
parveen,aiub_author_736,303
bhattacharya,aiub_author_737,96
zaman,aiub_author_738,847
uddin,aiub_author_739,117
paul,aiub_author_74,529
amirsom,aiub_author_740,848
ismail,aiub_author_742,83
tasveer,aiub_author_744,324
uddin,aiub_author_745,117
sikandar,aiub_author_746,849
matiur,aiub_author_747,850
dilshad,aiub_author_748,851
asraf,aiub_author_749,277
abdullah,aiub_author_750,6
mohammad,aiub_author_751,32
kamarul,aiub_author_752,852
altwijri,aiub_author_753,853
almijalli,aiub_author_754,854
ahamed,aiub_author_755,855
sarowar,aiub_author_756,627
ahned,aiub_author_757,856
liba,aiub_author_758,857
hakim,aiub_author_759,676
zasmin,aiub_author_76,858
jamil,aiub_author_760,18
prof.,aiub_author_761,859
mohammad,aiub_author_762,32
alshaikhli2,aiub_author_763,860
abdulrahman,aiub_author_764,861
alshehab4,aiub_author_765,862
mohamamd,aiub_author_766,863
alnasheet6,aiub_author_767,864
zaman,aiub_author_768,847
tanvir,aiub_author_769,80
rakin,aiub_author_77,865
montasir,aiub_author_770,866
mohammad,aiub_author_771,32
tanjirul,aiub_author_772,867
shibly,aiub_author_773,868
samia,aiub_author_774,869
jannatul,aiub_author_775,373
ashraful,aiub_author_776,657
mostafizur,aiub_author_777,34
helal,aiub_author_778,589
hoque,aiub_author_779,65
kais,aiub_author_78,870
hridoy,aiub_author_780,871
fowjia,aiub_author_781,872
sutradhar,aiub_author_782,873
rozario,aiub_author_783,874
khanam,aiub_author_784,875
chandra,aiub_author_785,287
k.c.,aiub_author_786,876
s.k.,aiub_author_787,516
hossain,aiub_author_788,17
khair,aiub_author_789,262
sanjana,aiub_author_79,877
sultana,aiub_author_790,173
billah,aiub_author_791,410
rukaiya,aiub_author_792,878
mehedi,aiub_author_793,115
tanseer,aiub_author_794,879
kamrul,aiub_author_795,880
m.,aiub_author_796,70
m.,aiub_author_796,70
prodeep,aiub_author_797,881
prodeep,aiub_author_797,881
akibur,aiub_author_798,882
hoque,aiub_author_799,65
hoque,aiub_author_799,65
mazumder,aiub_author_8,883
durjoy,aiub_author_80,884
morshedul,aiub_author_800,805
rashedul,aiub_author_801,209
lima,aiub_author_802,885
lima,aiub_author_802,885
aklima,aiub_author_803,213
hamid,aiub_author_804,205
hamid,aiub_author_804,205
abdul,aiub_author_805,44
watanobe,aiub_author_806,210
yutaka,aiub_author_807,886
yutaka,aiub_author_807,886
wadud,aiub_author_808,226
wadud,aiub_author_808,226
hussen,aiub_author_809,217
mazid-ul-haque,aiub_author_81,887
alatiyyah,aiub_author_810,888
muhammad,aiub_author_811,208
abdul,aiub_author_812,44
muhammad,aiub_author_813,208
tanzim,aiub_author_814,889
faruk,aiub_author_815,585
jahidul,aiub_author_817,715
mohammed,aiub_author_818,39
mohimen,aiub_author_819,890
mebarek-oudina,aiub_author_82,891
mridha.,aiub_author_820,892
abdul,aiub_author_821,44
hussen,aiub_author_822,217
ameer,aiub_author_824,893
abdul,aiub_author_825,44
biswas,aiub_author_826,125
choudhury,aiub_author_827,894
rabbani,aiub_author_828,895
das,aiub_author_829,66
das,aiub_author_829,66
vaidya,aiub_author_83,896
faraezi,aiub_author_830,897
khan,aiub_author_831,67
monira,aiub_author_832,898
mamun,aiub_author_833,14
akter,aiub_author_834,404
mamun,aiub_author_835,14
uddin,aiub_author_836,117
ahammad,aiub_author_837,899
shawon,aiub_author_839,900
shamim,aiub_author_84,532
s.m.a.,aiub_author_840,901
hasan,aiub_author_841,19
islam,aiub_author_842,214
s.s.,aiub_author_843,902
m.a.,aiub_author_844,903
ahammad,aiub_author_845,899
hossain,aiub_author_846,17
